1347808601116|0|1|35184372090497|Eddie|Cruz|female|539654400000|1347808601116|116.68.182.20|Chrome|818|en;tl|Eddie35184372090497@gmx.com|294;524;561;565;568;588;1032;1152;1153;1154;1171;1194;1375;1669;1671;1987;1993;1998;2784;2787;2788;2790;2792;2793;2794;3089;5153;5601;6131;7338;7509;7524;9141;9289;9329;10028||963,2008;950,2006
1347836511566|0|1|35184372089522|Dith|Chau|male|374889600000|1347836511566|202.8.75.0|Firefox|1039|fr;en|Dith35184372089522@gmail.com;Dith35184372089522@hotmail.com;Dith35184372089522@yahoo.com|183;468;574;774;779;1175;1533;1990;1993;2100;2789;2813;2831;2837;2845;2919;2994;3034;3036;3092;6413;7005;8303;9063|1971,2000|195,2002;196,2001;201,2001;204,2000
1347889317628|0|1|35184372090473|Rajiv|Sharma|male|445564800000|1347889317628|58.146.106.133|Firefox|162|hi;ur;en|Rajiv35184372090473@gmx.com;Rajiv35184372090473@hotmail.com|1180;1436;1984;2011;2853;2873;2964;5797|3012,2002|547,2003;133,2003;552,2002;539,2003;540,2002
1347914750925|0|1|35184372089880|Jun|Wei|female|456364800000|1347914750925|27.34.232.26|Internet Explorer|394|zh;en|Jun35184372089880@gmail.com;Jun35184372089880@zoho.com|1938|2209,2002|912,2003;930,2004;931,2003;919,2004
1347944536412|0|1|35184372090273|Pawel|Zakrzewski|female|468115200000|1347944536412|46.29.144.193|Internet Explorer|1282|pl;en|Pawel35184372090273@gmail.com;Pawel35184372090273@gmx.com|138;142;576;582;586;777;1176;1758;1912;1987;1988;1995;2001;2040;2782;2783;2785;2786;2791;2820;2837;2954;3033;3040;5153;6413;6976;7439;7543;9143|5808,2004|
1347981664919|0|1|35184372091727|Faisal|Ali|male|623980800000|1347981664919|124.109.55.108|Internet Explorer|773|ur;sd;en|Faisal35184372091727@gmail.com;Faisal35184372091727@gmx.com|138;416;579;791;1177;2794;2857;2886;3062;3091;7509;9040|5263,2009|891,2009
1347982973399|0|1|35184372092534|Dith|Dany|male|609811200000|1347982973399|203.215.49.230|Chrome|1037|fr;en|Dith35184372092534@gmail.com;Dith35184372092534@gmx.com;Dith35184372092534@yahoo.com|6;449;576;578;584;777;790;974;1173;1174;1177;1178;1180;1183;1190;1191;1195;1206;1545;1615;1616;1678;1768;1909;1989;2023;2031;2048;2061;2070;2073;2078;2792;2880;2943;4847;5158;5183;6409;6413;6945;7015;7514;9036;9058;9144;9479;11247;11254;11557;11622;11628;11742;11745|1970,2010|198,2011;200,2011
1348023947603|0|1|35184372089834|Sanjay|Reddy|male|520646400000|1348023947603|27.251.128.40|Opera|119|mr;gu;en|Sanjay35184372089834@gmail.com;Sanjay35184372089834@gmx.com|4;143;279;544;594;786;1175;1205;1421;1940;1986;2780;2784;2795;2813;2816;2824;2841;2853;2934;2942;2968;2990;2994;3042;3051;3108;4847;5132;5197;6369;6377;6405;6409;6438;6684;6991;7380;7524;7547;10193;11298;15177|3014,2004|547,2005;540,2005;541,2005;543,2005
1348041897577|0|1|35184372089734|Hao|Liu|male|350265600000|1348041897577|1.10.8.104|Chrome|473|zh;en|Hao35184372089734@gmx.com;Hao35184372089734@hotmail.com;Hao35184372089734@safat.us|6;781;973;976;1022;1759;1762;2040;9036;9097;9098;9227;9479;11742||914,2012;1227,2002;911,2005
1348097856188|0|1|35184372089763|Jun|Wang|female|332208000000|1348097856188|1.10.13.189|Firefox|504|zh;en|Jun35184372089763@gmail.com|6;575|2206,2002|913,2004;915,2003;920,2003;923,2003;927,2003
1348116896137|0|1|35184372092669|Jose|Mendez|male|408412800000|1348116896137|187.211.28.46|Firefox|726|es;en|Jose35184372092669@gmail.com|196|5046,2000|801,2001;785,2001;787,2001;805,2002;791,2001
1348131995477|0|1|35184372091794|Bing|Yang|male|543369600000|1348131995477|14.156.67.50|Firefox|465|zh;en|Bing35184372091794@gmail.com;Bing35184372091794@gmx.com|6|2207,2006|928,2006;915,2007;920,2006;924,2008;925,2007
1348173246966|0|1|35184372091588|Chen|Li|female|383097600000|1348173246966|1.2.1.173|Firefox|377|zh;en|Chen35184372091588@gmail.com;Chen35184372091588@yahoo.com|139;205;282;290;292;469;544;576;595;778;782;786;793;804;973;1022;1154;1198;1202;1667;1668;1732;1749;1764;1864;1985;1986;1987;1991;2004;2040;2050;2107;2777;2783;2803;2827;2839;2843;2862;2890;2924;2949;2972;3035;3044;3084;5160;5162;5192;5445;6369;6478;6704;6938;7015;7108;7317;7380;7700;7870;8384;9150;10222;10233;13238;15196|2213,2002|927,2003
1348213714066|0|1|35184372092722|A.|Kapoor|female|584755200000|1348213714066|58.146.110.146|Internet Explorer|178|gu;or;en|A.35184372092722@gmail.com|0;575;1546;2097;2782;3070;5183;5546;11376|3008,2007|540,2008;542,2008
1348245093616|0|1|35184372092690|A.|Kapoor|female|542505600000|1348245093616|103.1.114.147|Internet Explorer|194|ta;ml;en|A.35184372092690@hotmail.com|2;280;284;798;1170;1184;1454;1761;1908;1994;2001;2036;2038;2039;2068;2079;2778;2845;2857;2885;2902;2929;2997;3002;3012;3066;3072;3108;5114;5181;5441;6369;7395;7534;7604;8679;10046;11671;11943;13815;15082|3014,2008|538,2009;539,2009
1348250832226|0|1|35184372088889|Akira|Ito|female|365126400000|1348250832226|27.126.77.129|Chrome|698|ja;en|Akira35184372088889@gmail.com;Akira35184372088889@gmx.com;Akira35184372088889@zoho.com|6;564;1024;1179;1180;1615;1617;1667;1999;2048;2058;2082;2089;2092;2093;2101;2789;2790;2805;2835;2844;2854;2914;2930;2935;2951;3030;3096;4938;5183;5193;5546;6082;6894;7478;7570;9209;9319;11362;13252;13398;13985;14387|4747,2003|673,2005;677,2005;664,2005
1348260829662|0|1|35184372092622|Fernand|Ouaido|female|521337600000|1348260829662|41.74.43.159|Internet Explorer|514|fr;ar;en|Fernand35184372092622@gmail.com;Fernand35184372092622@hotmail.com;Fernand35184372092622@yahoo.com;Fernand35184372092622@zoho.com|138;241;565|2171,2006|
1348378166767|0|1|35184372090141|Alexander Dobrunov|Dobrunov|female|519436800000|1348378166767|31.25.30.12|Chrome|858|ru;en|Alexander.Dobrunov35184372090141@yahoo.com|275||1075,2007;1079,2007;1067,2012;1053,2010;1023,2006
1348392835589|0|1|35184372091107|David|Jones|female|617587200000|1348392835589|24.49.181.30|Firefox|874|en|David35184372091107@gmail.com;David35184372091107@yahoo.com;David35184372091107@zoho.com|558|6799,2007|1507,2009;1448,2008;1451,2009;1471,2008
1348426989923|0|1|35184372088976|Yang|Zhu|male|572918400000|1348426989923|14.0.6.255|Firefox|353|zh;en|Yang35184372088976@gmail.com;Yang35184372088976@gmx.com;Yang35184372088976@yahoo.com|295;1406;1546;1670;1673;1863;1864;1989;2121;2780;2840;2975;5196;5951;6405;6945;8472;13632|2213,2010|907,2011
1348498283442|0|1|35184372091138|Amit|Bose|male|424396800000|1348498283442|61.11.63.213|Safari|247|as;ml;en|Amit35184372091138@doglover.com;Amit35184372091138@gmail.com;Amit35184372091138@gmx.com;Amit35184372091138@yahoo.com|1;468;1022;1023;1152;1988;2021;2030;2797;2840;2990;6954;9310;11875|3014,2003|545,2003;554,2005;540,2004
1348510932853|0|1|35184372089279|Aamer|Qureshi|male|611971200000|1348510932853|202.165.234.37|Firefox|781|ur;sd;en|Aamer35184372089279@gmail.com;Aamer35184372089279@gmx.com;Aamer35184372089279@zoho.com|1534;1644;2063;2071;2863;2949;7025;13172|5267,2007|896,2009;889,2009;891,2007;893,2008
1348563343943|0|1|35184372090796|Arjun|Reddy|female|318988800000|1348563343943|101.56.54.124|Internet Explorer|252|bn;en|Arjun35184372090796@gmail.com;Arjun35184372090796@gmx.com|0;1182||546,2005;547,1998;550,2004;551,2003
1348565007420|0|1|35184372091638|Tamas|Laszlo|male|366940800000|1348565007420|31.210.11.236|Firefox|1153|hu;en|Tamas35184372091638@gmail.com;Tamas35184372091638@yahoo.com|1767;1929;2015;2788;2797;2830;2844;4849;5141;7520;9689;11537;13816|2987,2001|533,2002;534,2003;535,2003
1348581321119|0|1|35184372091660|Adriana|Bartovič|female|463017600000|1348581321119|193.58.197.157|Firefox|548|sk;hu;en|Adriana35184372091660@gmail.com;Adriana35184372091660@gmx.com|205;298;568;570;593;1196;1232;1668;1680;1758;1863;1954;2000;2012;2058;2109;2780;2781;2794;2797;2804;2805;2827;2838;2843;2849;2869;2889;2898;2936;2979;2987;2989;3079;5114;5116;5118;5176;5315;5520;5797;5872;5879;5908;6418;6440;6740;6962;6976;6986;7564;7609;8448;9536;9868;11745;13828;14148|6153,2005|1130,2007
1348587487707|0|1|35184372091465|Claudia|Bhiari|male|511056000000|1348587487707|196.216.156.19|Firefox|1394|ar;en|Claudia35184372091465@gmail.com;Claudia35184372091465@gmx.com;Claudia35184372091465@yahoo.com|469;561;575;578;781;798;810;1022;1537;1985;1999;2780;2784;2785;2808;2822;2829;2851;2879;2969;3017;3037;3099;5117;5191;6456;6458;6704;6979;6981;7522;9326||1320,2011;1323,2012;861,2009
1348595892652|0|1|35184372092573|Abdallah|Ferrer|male|417916800000|1348595892652|41.223.179.146|Safari|967|ar;en|Abdallah35184372092573@gmail.com;Abdallah35184372092573@gmx.com|1179;1930;2798;5872;5992;6883;7075;7333;7901;8209|1601,2002|11,2002
1348613164817|0|1|35184372091236|Akira|Ito|female|366508800000|1348613164817|27.110.109.1|Chrome|676|ja;en|Akira35184372091236@yahoo.com|1862;1992;2097;2840;3021;3074;7603|4744,2002|672,2004;677,2004
1348648845628|0|1|35184372088961|Cheng|Chen|male|493862400000|1348648845628|14.102.131.253|Internet Explorer|447|zh;en|Cheng35184372088961@gmail.com;Cheng35184372088961@gmx.com;Cheng35184372088961@hotmail.com|6;777;1505|2206,2004|
1348667280940|0|1|35184372091845|John|Smith|male|353030400000|1348667280940|27.96.219.133|Internet Explorer|981|ar;en|John35184372091845@gmail.com;John35184372091845@yahoo.com|1658|1730,2000|54,2001;72,2000
1348703281325|0|1|35184372091189|Deepak|Singh|male|546825600000|1348703281325|60.254.118.208|Chrome|299|mr;gu;en|Deepak35184372091189@gmail.com;Deepak35184372091189@gmx.com|0|3011,2008|545,2009;548,2009;551,2009
1348732182508|0|1|35184372091909|Javed|Iqbal|male|488073600000|1348732182508|202.154.230.22|Firefox|773|en;sd|Javed35184372091909@gala.net|147;569;1260;1910;2007;2048;2059;2814;2829;2871;2960;2989;3009;3011;3085;3086;5115;6418;7012;7233;7425;7743;8248;8662;11301;11375||887,2004;889,2006;893,2003
1348780565586|0|1|35184372090912|Hao|Hu|male|481161600000|1348780565586|1.2.110.215|Safari|410|zh;en|Hao35184372090912@gmail.com|1017|2213,2005|
1348816431596|0|1|35184372091748|Albert Camille|Mangalaza|female|393811200000|1348816431596|41.204.115.98|Internet Explorer|1200|mg;en|Albert.Camille35184372091748@gmx.com;Albert.Camille35184372091748@zoho.com|442;458;574;787;1179;1201;1207;1546;1670;1995;2027;2088;2779;2781;3092;4937;6704;6934;6964;7572;7616;9102;11875|4991,2001|758,2003;847,2001
1348822499709|0|1|35184372088893|David|Kurková|male|366854400000|1348822499709|31.207.53.29|Firefox|1080|sk;en|David35184372088893@gmail.com;David35184372088893@gmx.com;David35184372088893@hotmail.com|1444;1989;2119;5191;9474;11644|2449,2000|306,2002;300,2001;108,2000;301,2002
1348889072910|0|1|35184372090395|Aditya|Bose|female|538012800000|1348889072910|49.205.141.65|Chrome|279|hi;ml;en|Aditya35184372090395@gmail.com;Aditya35184372090395@zoho.com|2;1175;1669;2001;2017;2086;2784;2786;2801;2816;2833;2838;2881;2947;3055;10664|3013,2005|551,2006;554,2006;541,2006
1348904422246|0|1|35184372090059|Eugene Moke|Omonga|male|394416000000|1348904422246|41.76.143.32|Internet Explorer|1097|fr;en|Eugene.Moke35184372090059@gmail.com;Eugene.Moke35184372090059@gmx.com|523;547;1204;2116;2810;2819;2826;2873;3043;3103;5858;7526;10498;11376;15272||321,2008;3,2004
1348923940877|0|1|35184372092411|Wolfgang|Frank|male|529718400000|1348923940877|31.22.71.191|Firefox|632|de;en|Wolfgang35184372092411@yahoo.com|283;441;468;469;544;575;578;778;790;1173;1180;1403;1452;1674;1940;1985;1990;1995;2009;2019;2036;2040;2043;2048;2060;2075;2077;2079;2088;2099;2118;2779;2782;2792;2816;2844;2846;2847;2855;2872;2916;2928;2944;2950;3001;3041;3044;3066;3079;3093;5085;5162;5197;6340;6413;6418;6935;6945;6987;6999;7509;7512;7516;7522;7543;7547;8997;9058;9474;10222;11258||480,2011;457,2007;478,2006
1348965481332|0|1|35184372090491|Kurt|Fischer|female|416880000000|1348965481332|204.79.171.111|Firefox|611|de;en|Kurt35184372090491@gmail.com;Kurt35184372090491@hotmail.com;Kurt35184372090491@yahoo.com;Kurt35184372090491@zoho.com|281;782;1758;2001;6740;6793;7516|2828,2003|448,2003;449,2005;470,2004;472,2004;462,2004
1348978891784|0|1|35184372089653|Lin|Wang|male|378950400000|1348978891784|1.4.108.51|Firefox|377|zh;en|Lin35184372089653@fit.lv;Lin35184372089653@gmail.com;Lin35184372089653@yahoo.com|6;565;6413|2207,2003|926,2005
1349018073837|0|1|35184372089758|Zhong|Wu|female|339206400000|1349018073837|1.4.1.105|Firefox|436|zh;en|Zhong35184372089758@gmail.com;Zhong35184372089758@hotmail.com|580;1152;1154;1174;1200;1532;1986;1998;2048;2778;3035;5184;6385|2210,2002|928,2002;936,2003;937,2004;911,2004
1349067706492|0|1|35184372091593|Michael|Li|male|559699200000|1349067706492|1.10.9.30|Chrome|352|zh;en|Michael35184372091593@gmail.com|783;1195;1747;1985;1995;2004;2054;2778;2804;2836;2896;3069;6175;11537;11873|2205,2008|916,2008;933,2009;923,2010
1349092753432|0|1|35184372092011|Lin|Chen|male|405216000000|1349092753432|27.50.46.164|Firefox|499|zh;en|Lin35184372092011@gmail.com;Lin35184372092011@hotmail.com;Lin35184372092011@yahoo.com|6;449;590;1173;1174;1177;1187;1191;1205;2051;2068;7015;9063;9098;11628|2205,2003|912,2004;929,2005;937,2003;924,2005
1349107776157|0|1|35184372089039|Andrew|Anwar|male|359683200000|1349107776157|103.246.76.247|Firefox|670|jv;en|Andrew35184372089039@gmail.com;Andrew35184372089039@hotmail.com|976;1207;1411;1675;1940;2061;2065;2095;2850;2897;3037;5117;5890;6018;6404;6413;6743;6971;6980;7516;7598;8282||560,2007;588,2001
1349108348516|0|1|35184372090310|Michael|Zhang|male|512524800000|1349108348516|1.10.11.48|Firefox|421|zh;en|Michael35184372090310@gmx.com|6;1175||915,2004;1316,2010;918,2012;908,2011;926,2006
1349121079566|0|1|35184372090102|João|Pinto|female|539568000000|1349121079566|62.28.223.131|Firefox|1294|pt;en|Joao35184372090102@gmail.com;Joao35184372090102@zoho.com|1859;2857;7014;11541|5866,2008|994,2008;990,2009
1349144971043|0|1|35184372091964|Ge|Zhou|female|622512000000|1349144971043|14.192.78.234|Firefox|386|zh;en|Ge35184372091964@gmail.com;Ge35184372091964@gmx.com|1408|2213,2009|913,2011;930,2010;916,2010;919,2011
1349146586886|0|1|35184372092250|Louis|Michel|male|598665600000|1349146586886|46.235.182.122|Chrome|1133|fr;co;en|Louis35184372092250@gmail.com;Louis35184372092250@yahoo.com|278;565;1177;1504;1546;1607;1988;1992;2011;2022;2027;2033;2048;2057;2069;2778;2807;2815;2826;2893;2973;2983;3069;3101;5116;5801;8842;9144;9174;10391;11408;12944;13815|2794,2006|418,2007
1349150610057|0|1|35184372089427|Mario|Alonso|female|548726400000|1349150610057|200.13.145.52|Chrome|1079|es;en|Mario35184372089427@yahoo.com|145;147;149;205;206;574;588;781;783;1026;1175;1183;1190;1192;1199;1202;1204;1452;1760;1767;1768;1769;1941;1988;1989;1994;1999;2005;2014;2028;2115;2119;2845;5104;5125;5159;5191;6413;7380;7509;7517;9097;9150;9238;11247;11376;11377;11633;11698;11742||
1349153792644|0|1|35184372090538|Wilson|Alves|female|437443200000|1349153792644|150.165.180.131|Firefox|558|pt;en|Wilson35184372090538@gmail.com|565;792;4844||147,2005;152,2007
1349168636270|0|1|35184372089567|Nabil|Abdel Fattah|female|583718400000|1349168636270|188.123.149.7|Firefox|524|ar;en|Nabil35184372089567@darkforces.com;Nabil35184372089567@yahoo.com|138;410;571;812;1176;1375;1984;2028;2040;2110;2782;2786;2817;2840;2843;2896;2904;3012;3056;3067;3074;3080;3103;5158;6799;6962;6981;6991;7580;9227;9261;9317;9601;10816;11628;12640;12825|4934,2006|690,2006;1122,2007;692,2007
1349224967855|0|1|35184372089974|Rahul|Singh|female|378604800000|1349224967855|103.1.131.50|Firefox|187|bn;ta;en|Rahul35184372089974@gmail.com|138;180;205;973;1993;2777;2785;2817;2822;2834;2870;3045;3068;4847;4906;6692;6980;10037;13815|3006,2001|553,2003;539,2003
1349263555458|0|1|35184372091413|Benedict|Wang|female|573782400000|1349263555458|1.2.22.201|Chrome|326|zh;en|Benedict35184372091413@gmail.com;Benedict35184372091413@hotmail.com|140;196;558;1173;1545;2812;2844;2857;2900;2952;3041;3056;5147;8003|2214,2008|915,2009;936,2009;924,2008;911,2009
1349292177190|0|1|35184372092393|Dimitris|Angello|male|553996800000|1349292177190|62.217.87.90|Firefox|1144|fr;en|Dimitris35184372092393@gmail.com;Dimitris35184372092393@gmx.com;Dimitris35184372092393@hotmail.com;Dimitris35184372092393@khartoum.cc|416;570;591;1177;1611;1985;2008;2073;2783;2822;2959;2962;3020;3066;6365;6369;6981;7523;7603;8636;11272|2948,2009|0,2010;501,2010;510,2009
1349315219249|0|1|35184372091766|Eli|Abdessamad|female|374803200000|1349315219249|193.194.47.2|Chrome|1231|ar;en|Eli35184372091766@yahoo.com|6;58;61;205;280;294;544;568;576;1028;1174;1198;1200;1410;1532;1533;1667;1672;1753;1985;1993;2004;2030;2045;2066;2105;2777;2778;2779;2780;2781;2788;2790;2792;2795;2797;2816;2820;2838;2856;2857;2863;2937;2965;2996;3001;3068;5078;5119;5171;5184;5191;5848;6413;6938;6962;7517;7523;9116;9144;9195;9329;11557;11687;11698|5157,2002|818,2003;819,2004;823,2003
1349323640524|0|1|35184372089219|Jorge|Rodriguez|female|614736000000|1349323640524|190.121.131.150|Internet Explorer|1069|es;en|Jorge35184372089219@gmail.com;Jorge35184372089219@madeniggaz.net|1026;1200;1506;2015;2027;6993|2401,2009|282,2011;266,2010
1349334433021|0|1|35184372089958|Yang|Zhang|male|521683200000|1349334433021|14.221.11.146|Firefox|438|zh;en|Yang35184372089958@gmx.com|196;488;1749;2082;2107;2823;2851;2898;2922;6377;6704;7522;7570;7587;8886;9095;13273;13545;13816;13818|2355,2004|
1349336930013|0|1|35184372090171|Jetsada|Aguilar|male|540777600000|1349336930013|103.22.183.44|Internet Explorer|1383|en|Jetsada35184372090171@farts.com;Jetsada35184372090171@gmail.com|144;524;780;1617;1995;2001;2008;2030;2094;2785;2977;3000;6405;6999;9293|6490,2009|1319,2010;984,2011;1304,2010
1349343572078|0|1|35184372090561|Enrique|Magalona|female|467942400000|1349343572078|111.223.9.2|Internet Explorer|820|en|Enrique35184372090561@gmx.com;Enrique35184372090561@zoho.com|298;1413;3059;7594||959,2004
1349352365212|0|1|35184372090985|Arjun|Reddy|female|413769600000|1349352365212|27.97.99.155|Firefox|199|kn;mr;en|Arjun35184372090985@gmx.com|0;139;278;470;1546;2786;2836;5061;5142;6976;8624;11376|3013,2002|552,2003;543,2002
1349375815728|0|1|35184372090049|Chen|Chen|female|532569600000|1349375815728|14.197.95.253|Firefox|478|zh;en|Chen35184372090049@gmx.com|6;790;1172;11254||913,2007;932,2010;923,2005;926,2011
1349381546270|0|1|35184372091367|Deep|Bethke|female|510624000000|1349381546270|41.222.164.176|Firefox|1194|en|Deep35184372091367@gmail.com|571;1413;1988;2037;2777;2814;2847;2877;5445;6374;6541|4956,2005|723,2005;871,2005;716,2006
1349393994359|0|1|35184372089384|Ricky|Garcia|female|467251200000|1349393994359|123.242.205.176|Safari|803|en|Ricky35184372089384@gmail.com;Ricky35184372089384@yahoo.com|774;782;784;812;1171;1192;1637;1994;2011;2051;2092;2098;2103;2780;2784;2855;2876;2890;2905;2948;2959;2969;3065;3096;3114;5117;5183;5428;7062;7063;7468;9102;10615;11183;12644;13039;13549;13778||956,2005
1349400011294|0|1|35184372092004|Adam|Gachamba|female|561859200000|1349400011294|41.207.112.10|Chrome|1190|en|Adam35184372092004@gmail.com;Adam35184372092004@gmx.com;Adam35184372092004@yahoo.com;Adam35184372092004@zoho.com|1024;1869;2933;3065||722,2007;716,2009
1349424868270|0|1|35184372092181|Manuel|Bravo|male|573091200000|1349424868270|148.224.77.242|Firefox|738|es;en|Manuel35184372092181@gmail.com;Manuel35184372092181@gmx.com;Manuel35184372092181@yahoo.com|565;774;2820;5063;7451||785,2011;547,2010
1349464027930|0|1|35184372092005|James|Smith|male|389836800000|1349464027930|24.50.14.251|Internet Explorer|910|es;en|James35184372092005@gmail.com|205;567;1936;2778;2785;2876;3101;5578;6945;7582;11584;12704|6804,2002|
1349480914789|0|1|35184372089001|A.|Kapoor|female|623289600000|1349480914789|27.251.235.0|Chrome|190|gu;mr;en|A.35184372089001@gmail.com;A.35184372089001@yahoo.com|523;577;798;802;1179;1206;1450;1863;1995;2012;2083;5090;7579;11376;11577|3012,2009|550,2010;552,2010;553,2010;543,2010
1349492015696|0|1|35184372089250|A.|Sharma|female|356572800000|1349492015696|27.97.97.82|Chrome|187|gu;en|A.35184372089250@gmail.com;A.35184372089250@yahoo.com|282;416;417;418;543;565;568;586;778;791;797;1023;1024;1153;1171;1174;1177;1410;1505;1667;1984;1987;2008;2090;2117;2780;2781;2784;2790;2793;2795;2805;2847;2866;2919;2924;2931;2977;3007;3045;3091;5078;5141;5178;6449;6458;6942;7005;7509;7523;7559;9040;9209|3012,2001|544,2002;554,2002;538,2002
1349502420021|0|1|35184372092637|Abhishek|Singh|male|353980800000|1349502420021|1.6.192.111|Chrome|134|or;bn;en|Abhishek35184372092637@gmail.com;Abhishek35184372092637@hotmail.com|1615;1735;6981|3015,1999|545,2000;549,2000
1349546508869|0|1|35184372091507|Abdulwahab|Ben-Tzur|female|550281600000|1349546508869|89.189.68.37|Firefox|1441|ar;en|Abdulwahab35184372091507@yahoo.com|58;284;298;472;565;786;810;1026;1027;1185;1516;1615;1644;1667;1669;1760;1863;1984;1994;1998;2003;2017;2020;2029;2032;2079;2777;2778;2779;2780;2782;2785;2788;2801;2804;2833;2859;2863;2868;2872;2877;2878;2907;2911;2918;2939;2944;2969;2970;2992;3060;3070;3104;4955;4972;5116;5118;5142;5191;6358;6363;6396;6745;6954;7074;7507;7547;7570;7604;9040;9486;9838;11289;11644;12255;13226;14158;14475;14968|7947,2005|1568,2005;1567,2005
1349577605217|0|1|35184372090272|Khalid|Dayan|female|543456000000|1349577605217|212.217.64.55|Opera|1229|ar;en|Khalid35184372090272@gmail.com;Khalid35184372090272@zoho.com|1446;2929|5154,2008|818,2009;822,2008;823,2009
1349601250075|0|1|35184372092382|George|Brown|female|416102400000|1349601250075|24.41.72.65|Internet Explorer|884|en|George35184372092382@gmx.com;George35184372092382@hotmail.com;George35184372092382@yahoo.com|138;566;576;775;776;777;808;1021;1022;1032;1196;1200;1437;1545;1679;1761;1762;1768;1952;1998;2000;2002;2021;2023;2049;2062;2065;2074;2805;2810;2823;2824;2825;2849;2859;2876;2887;2888;2929;2950;3000;3044;3047;3050;3056;3065;3108;4994;5085;5132;5157;5161;5192;5348;6369;6405;6894;7233;7310;7374;7602;8599;9058;9063;9479;10794;11578;11625;13179|6805,2005|881,2005;1527,2005
1349602887753|0|1|35184372089365|Pablo|Garcia|male|527731200000|1349602887753|158.97.15.115|Internet Explorer|726|es;en|Pablo35184372089365@gmail.com;Pablo35184372089365@yahoo.com;Pablo35184372089365@zoho.com|978;1418;1450;1996;2038;2782;2818;6637;7433;11117|5046,2006|803,2007;789,2007;796,2008
1349612538898|0|1|35184372089244|Parviz|Derderian|female|356572800000|1349612538898|46.209.250.134|Firefox|1163|fa;ar;en|Parviz35184372089244@gmail.com|1635|4592,2003|
1349620890655|0|1|35184372089309|Ken|Sato|male|492998400000|1349620890655|14.192.58.170|Firefox|713|ja;en|Ken35184372089309@gmx.com|62;283;416;420;576;581;1021;1682;1684;1909;1984;1989;2000;2010;2042;2777;2779;2783;2785;2795;2819;2876;2900;2906;2929;2936;2952;3017;3077;5084;5159;5161;5191;5440;5982;6429;6765;6980;7235;7512;7517;7523;7594;7644;8320;8840;9195||664,2011;680,2009;1566,2008;670,2011
